uuid,series,status,created_date
2072d617-ed09-4295-a049-dbd8d07155e0,[2, 5, 7, 9, 9],raw,09/11/2025-23:05:52
f9e5e0ca-d145-4166-9bcd-826ad2d472e5,[0, 2, 3, 6, 7],raw,09/11/2025-23:05:52
c3a8340f-69d2-4233-a167-3f49b09d4b4b,[1, 3, 4, 7, 9],raw,09/11/2025-23:05:52
d813971a-a2c9-4d46-8e00-bf36e3b7c029,[0, 0, 3, 5, 8],raw,09/11/2025-23:05:52
2d328ded-ff73-488f-8fa0-e0c51f81a8f5,[0, 3, 6, 8, 10],raw,09/11/2025-23:05:52
1e824549-fa65-4db5-99f9-3a639a0b4919,[1, 2, 3, 8, 8],raw,09/11/2025-23:05:52
ca70c500-36a7-4cbf-b82c-db3ad9985c32,[0, 4, 4, 8, 9],raw,09/11/2025-23:05:52
6d613aee-728b-4603-9a33-9d6778b81fb3,[2, 7, 7, 8, 9],raw,09/11/2025-23:05:52
12e86961-664e-4959-b0e6-6f3faf6c01b8,[0, 5, 5, 6, 8],raw,09/11/2025-23:05:52
df067bd9-c7ca-49d3-a910-e6160ab1b91a,[2, 3, 6, 7, 10],raw,09/11/2025-23:05:52
